1632578743654		375.2103232712811		1632578743679		DELETE		OK		True		7dd78c5c-0efd-4379-a700-ff77ec05e92d
1632578888754		187.41941678970056		1632578888763		DELETE		OK		True		f98cad01-b393-4f22-ba27-5c0aabebe861
1632579095774		503.37460595114896		1632579095799		DELETE		OK		True		b9afdb63-9f07-475b-a569-f96e03950ef1
1632579517026		1275.8888759548415		1632579517037		DELETE		OK		True		f8f424cd-2d48-4b95-869d-5fcc4b7cd555
1632579971459		1900.9991016316828		1632579972198		CREATE		OK		True		c0a27d28-7256-4c93-89a1-05532f1b021e
1632580517702		314.98203668288124		1632580517728		DELETE		OK		True		c0a27d28-7256-4c93-89a1-05532f1b021e
1632581183771		1212.2136083946068		1632581184447		CREATE		OK		True		a7922bf1-4f93-4597-a70a-a5f0a098838a
1632581198518		14.730730445285324		1632581198838		CREATE		OK		True		2e9f1043-4b07-4af0-be99-fc2416298493
1632581201226		2.6930563472251134		1632581201722		CREATE		OK		True		7560df3d-ecfc-4418-af98-26ca787dc9ad
1632581340903		139.57759712425863		1632581341430		CREATE		OK		True		15052f43-5f33-465d-8ef5-48e5f1b72df0
1632581743638		128.1746446714338		1632581743654		DELETE		OK		True		a7922bf1-4f93-4597-a70a-a5f0a098838a
1632581994358		414.71047795549214		1632581994379		DELETE		OK		True		2e9f1043-4b07-4af0-be99-fc2416298493
1632582064902		251.75796832103399		1632582064911		DELETE		OK		True		7560df3d-ecfc-4418-af98-26ca787dc9ad
1632582521294		448.19165590719115		1632582521302		DELETE		OK		True		15052f43-5f33-465d-8ef5-48e5f1b72df0
1632583027042		1686.0366481991011		1632583027725		CREATE		OK		True		527ec996-cc43-45c9-b186-515f63fbf57c
1632583921918		894.7517488201535		1632583922800		CREATE		OK		True		cbaa8805-fa5c-464d-9075-07df4b5d677c
1632583987318		749.0899859884527		1632583987331		DELETE		OK		True		527ec996-cc43-45c9-b186-515f63fbf57c
1632584151522		229.50208672271347		1632584151955		CREATE		OK		True		515c0f10-929b-46eb-9e34-94b7e508619f
1632584297322		53.80606914778342		1632584297353		DELETE		OK		True		cbaa8805-fa5c-464d-9075-07df4b5d677c
1632584440398		288.7732735384774		1632584440650		CREATE		OK		True		f2986098-6e35-46df-9fea-c98d1bdaeef8
1632584490031		49.575837424836074		1632584490459		CREATE		OK		True		0b24733c-b987-4f03-9430-ea044aadea32
1632584490231		0.19353238210827187		1632584490939		CREATE		OK		True		f2b74312-0d17-44dc-967a-7ff2c837a2e0
1632584708694		265.98211302495264		1632584708728		DELETE		OK		True		515c0f10-929b-46eb-9e34-94b7e508619f
1632585199038		357.48627448047927		1632585199048		DELETE		OK		True		f2986098-6e35-46df-9fea-c98d1bdaeef8
1632585425386		333.28854439651695		1632585425414		DELETE		OK		True		0b24733c-b987-4f03-9430-ea044aadea32
1632585518786		1028.4509258506953		1632585519099		CREATE		OK		True		d3681ad1-f213-4916-8fdf-521b532a221e
1632585523432		461.1681495324203		1632585523448		DELETE		OK		True		f2b74312-0d17-44dc-967a-7ff2c837a2e0
1632586164735		405.0398381417359		1632586164756		DELETE		OK		True		d3681ad1-f213-4916-8fdf-521b532a221e
1632586763118		1244.2309691103126		1632586763626		CREATE		OK		True		1635a5c9-678a-43ec-b690-b93639d197b5
1632586914954		151.72851823889198		1632586915358		CREATE		OK		True		ee33622b-ea9d-491e-a2e6-3cba5541f594
1632587047610		73.53223532018534		1632587047626		DELETE		OK		True		1635a5c9-678a-43ec-b690-b93639d197b5
1632587422637		507.5805922727554		1632587423419		CREATE		OK		True		89f8e773-da24-4d07-8cb5-0e2cd2505647
1632587539786		363.7500042653814		1632587539817		DELETE		OK		True		ee33622b-ea9d-491e-a2e6-3cba5541f594
1632587748594		74.59666861458935		1632587748606		DELETE		OK		True		89f8e773-da24-4d07-8cb5-0e2cd2505647
1632589871843		2449.1027816998994		1632589872574		CREATE		OK		True		48eb7ba6-90d0-46d9-a9c5-efb2da354d6d
1632590208090		94.98082727004008		1632590208099		DELETE		OK		True		48eb7ba6-90d0-46d9-a9c5-efb2da354d6d
1632590612976		741.0136406636477		1632590613803		CREATE		OK		True		023c3ce3-fba7-4875-a478-b4f54ed85c10
1632590661849		48.82354212451812		1632590662257		CREATE		OK		True		17574d4d-3b06-4999-9ce4-3b59d436dc6b
1632590911927		87.60584166840982		1632590911937		DELETE		OK		True		023c3ce3-fba7-4875-a478-b4f54ed85c10
1632591045675		22.54332842312795		1632591045692		DELETE		OK		True		17574d4d-3b06-4999-9ce4-3b59d436dc6b
1632591101283		439.329859600571		-1		CREATE		SOURCE SIP is already used.		True		d3836a00-9857-42bd-be66-72696aa551e4
1632593523186		2421.79625754268		1632593524374		CREATE		OK		True		5a77770d-8c1d-4458-bcdf-298a894fd629
1632593564396		41.16029998713446		1632593564965		CREATE		OK		True		87ce3294-18cd-43ca-b2fb-3f65a0584d24
1632593763233		198.73246903169894		1632593763957		CREATE		OK		True		ec985839-9256-45fd-bd7f-09de25f73326
1632593867162		103.82418480759006		1632593868558		CREATE		OK		True		6270c1ef-8475-4f23-b31e-e358a982ed36
1632594097154		71.01797391421603		1632594097188		DELETE		OK		True		87ce3294-18cd-43ca-b2fb-3f65a0584d24
1632594941966		767.0359058629646		1632594941977		DELETE		OK		True		ec985839-9256-45fd-bd7f-09de25f73326
1632595052904		1157.5554916007916		1632595052912		DELETE		OK		True		5a77770d-8c1d-4458-bcdf-298a894fd629
1632595091470		691.7055519428878		1632595091487		DELETE		OK		True		6270c1ef-8475-4f23-b31e-e358a982ed36
1632596124466		2257.200187439573		1632596125531		CREATE		OK		True		1dba3fb5-d6f4-456f-a3d4-6fa3b17802d1
1632596154968		30.46558553394413		1632596155447		CREATE		OK		True		c107e264-0500-4d0f-881c-b6ec81b9e583
1632596309031		153.96063067622708		1632596309577		CREATE		OK		True		81ad29f5-0c61-4ce5-8b2f-e304c6dc3905
1632596348682		39.608997144047045		1632596349297		CREATE		OK		True		b7b92a0d-0519-4eac-9c0e-9abc86413c63
1632596824011		475.2041078823622		1632596825449		CREATE		OK		True		1ef34cc3-184e-43ac-ba3a-682b53da77d9
1632596849409		202.7894055189913		1632596849414		DELETE		OK		True		c107e264-0500-4d0f-881c-b6ec81b9e583
1632597440430		469.3101537296196		1632597440453		DELETE		OK		True		81ad29f5-0c61-4ce5-8b2f-e304c6dc3905
1632597466736		980.3003131434009		1632597466766		DELETE		OK		True		1dba3fb5-d6f4-456f-a3d4-6fa3b17802d1
1632597532470		386.2479608936006		1632597532479		DELETE		OK		True		1ef34cc3-184e-43ac-ba3a-682b53da77d9
1632597618126		794.0147672491306		1632597618449		CREATE		OK		True		cf1021a6-9a1a-4d30-bb0a-a61ab7885d9d
1632597962954		113.95479004521374		1632597962974		DELETE		OK		True		cf1021a6-9a1a-4d30-bb0a-a61ab7885d9d
1632598137870		519.64144015994		1632598138126		CREATE		OK		True		b4c9639e-2776-4470-bf99-d51ecb75cc5d
1632598447246		1596.6703264050363		1632598447254		DELETE		OK		True		b7b92a0d-0519-4eac-9c0e-9abc86413c63
1632598747162		398.52131455213953		1632598747180		DELETE		OK		True		b4c9639e-2776-4470-bf99-d51ecb75cc5d
Successfully created: 49
Successfully deleted: 49
Spectrum error: 0
Path errors: 0
Error deleting: 0
Error no BER: 0
